_eAFKYKnCJwn33lEBakmnw,Kelseys Original Roadhouse,8715 Yonge St,Richmond Hill,ON,L4C 6Z1,43.8402598,-79.4292346,3,47,1,"{'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'BikeParking': 'True', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}""}","Canadian (New), Nightlife, Restaurants, American (Traditional), Bars, Chicken Wings, Comfort Food","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_BwcSuAj69CkjfXHPl8CAA,Bank of America,2998 N Alma School Rd,Chandler,AZ,85224,33.3492863,-111.8596933,2.5,12,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services",
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_c3udwzmFijX6Wj6HO4Neg,Rose Nails & Hair,4001 S Decatur Blvd 22-23,Las Vegas,NV,89103,36.11859,-115.208752,2.5,14,0,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Hair Removal, Beauty & Spas, Hair Salons, Nail Salons","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-17:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_Erx5QMUj8TdMT31tzAXSg,Tokyo Grill,"5175 Yonge Street, 1F",Toronto,ON,M2N 5P5,43.7699881,-79.4128243,3.5,18,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Japanese, Restaurants","{'Monday': '17:0-0:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-22:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_Dr65MLXgVu5hOqSI6pcFg,Shawarma Palace Montgomery,4632 Bowness Road,Calgary,AB,T2A 0S4,51.0724288,-114.1599883,4.5,12,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True'}","Food, Restaurants, Middle Eastern, Mediterranean, Donairs","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_adbswq_0E8MoJ9eoVf6vw,Comfort Inn Conference Center,699 Rodi Rd,Pittsburgh,PA,15235,40.443041,-79.826353,2.5,47,1,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False'}","Hotels & Travel, Restaurants, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_f6AQfqMkhN17Oe7dhoubw,Chocolats Favoris,7 Rossland Road E,Ajax,ON,L1Z 0T4,43.880395,-79.024297,4.5,40,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Specialty Food, Food, Ice Cream & Frozen Yogurt, Chocolatiers & Shops","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:30'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_CF9vpN1F9KcAkXbOIkL8w,Tokyo Express,4105 N 51st Ave,Phoenix,AZ,85031,33.496392,-112.1671464,3,29,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Japanese",
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_D7rUvTYVivYBDeGL_gTVQ,Dairy Queen,4656 Cottage Grove Rd,Madison,WI,53716,43.0852252,-89.3012718,1.5,24,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Ice Cream & Frozen Yogurt, Food, Burgers, Fast Food, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_9s_4aTTUPLU-hpnj2cjCQ,Dirtbelly,"Cadillac Fairview Market Mall, 3625 Shaganappi Trail NW",Calgary,AB,T3A 0E2,51.084941,-114.154386,4,16,1,"{'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'""}","Salad, Food Court, Restaurants",
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_C62VL3O6OwRbJhEcv0f3g,Juniper Botanical Spa & Nail Artistry,602 W Indian School Rd,Phoenix,AZ,85013,33.4950358,-112.0813341,4.5,23,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False'}","Skin Care, Day Spas, Beauty & Spas, Nail Salons, Health & Medical, Acupuncture, Massage, Eyelash Service","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-15:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,1446 Yonge Street,Toronto,ON,M4T 1Y5,43.6874773,-79.3939821,3.5,26,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Food, Delicatessen, Delis","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_bOlJfNELoVIiYGonYnPWw,Sushi House,5841 E Charleston Blvd,Las Vegas,NV,89142,36.1580683,-115.0462754,3,45,1,"{'HasTV': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Japanese, Sushi Bars, Restaurants",
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_CgyqbB7ySSZrCi3c8toLQ,Holt Renfrew,3401 Dufferin Street,Toronto,ON,M6A 2T9,43.7251083,-79.4528087,2,40,1,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'BikeParking': 'True', 'DogsAllowed': 'False'}","Accessories, Shopping, Women's Clothing, Men's Clothing, Department Stores, Fashion","{'Monday': '0:0-0:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '9:30-22:0', 'Friday': '8:0-23:0', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:30'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_EYlpKfa37nInhGoLbhz5A,Batteries Plus Bulbs,2404 E Bell Rd,Phoenix,AZ,85032,33.640856,-112.030413,4,44,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False'}","Battery Stores, Electronics, Electronics Repair, Local Services, Shopping, IT Services & Computer Repair, Mobile Phone Repair, Lighting Fixtures & Equipment, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-19:0', 'Sunday': '10:0-17:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_d7ySCr1d4k-NmDsdNTqgQ,PetSmart,6210 Northway Dr,Pittsburgh,PA,15237,40.54985,-80.02154,3,12,1,,"Pet Training, Pet Services, Pet Groomers, Pets, Pet Stores","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_AWD_scQBxowJ8gzorqcgA,Wolf and Lamb PC,"5597 S Rainbow Blvd, Ste140 A",Las Vegas,NV,89118,36.0875159,-115.243704,4.5,18,0,"{'GoodForKids': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Video Game Stores, LAN Centers, Shopping, Books, Mags, Music & Video, Arcades, Food, Videos & Video Game Rental, Arts & Entertainment, Internet Cafes","{'Monday': '15:0-0:0', 'Tuesday': '15:0-0:0', 'Wednesday': '15:0-0:0', 'Thursday': '15:0-0:0', 'Friday': '15:0-0:0', 'Saturday': '15:0-0:0', 'Sunday': '12:0-0:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_E2WYUikUfqq7JHvGYh9bQ,Clark County Government Center,500 S Grand Central Pkwy,Las Vegas,NV,89155,36.165699,-115.153084,4.5,18,1,{'ByAppointmentOnly': 'False'},"Public Services & Government, Community Centers","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_9W8i0ZLcz8oCsjQIc3_Ww,Firehouse Subs,7770 S Priest Dr,Tempe,AZ,85284,33.347676,-111.96363,3.5,30,1,"{'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'DriveThru': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True'}","Fast Food, Restaurants, Delis, Sandwiches","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_-FkDma7ozwx7-sYA3wAvQ,Taco Bell,106 N. Statesville Rd,Huntersville,NC,28078,35.411622,-80.85526,2.5,29,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'""}","Food, Fast Food, Restaurants, Tacos, Tex-Mex, Mexican","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_Djog73wLd483X9101Z6Ng,Cordan Electric,,Las Vegas,NV,89131,36.3656399,-115.2244853,4.5,14,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Lighting Fixtures & Equipment, Home Services, Electricians","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_AqONUa91mBuuxS4bgSRBA,Deer Creek Diner,13 Creightin-Russellton Rd,Russellton,PA,15076,40.617626,-79.8326944,4.5,46,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'BikeParking': 'True'}","American (New), Restaurants","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-19:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_94oYdTEp7dTOMtUqZexXw,Marianas Markets,268 N Jones Blvd,Las Vegas,NV,89107,36.17565983,-115.2238899,3,13,1,"{'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Grocery","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_a1ywocs7KuGGfpY5DUlXA,Duke Of Cornwall,400 University Avenue,Toronto,ON,M5G 1S5,43.6534792,-79.3883062,3,17,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'GoodForDancing': 'False', 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'CoatCheck': 'False'}","Nightlife, Restaurants, Pubs, Gastropubs, Bars","{'Monday': '8:0-22:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_ESuRoWa4UKvS95IaePulA,Alternative Beverage,"1500 River Dr, Ste 104",Belmont,NC,28012,35.2363617,-81.014855,4,19,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Brewing Supplies, Shopping, Hobby Shops","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_Diz3wu0X3D-YNAbzdU6kg,Rooms To Go,4315 E Independence Blvd,Charlotte,NC,28205,35.1976904,-80.7679448,2,17,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Mattresses, Home Decor, Home & Garden, Furniture Stores, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
_BJdRw73rGb35ofd3ElTUA,YS Mandi Restaurant,"933 E University Dr, Ste 112",Tempe,AZ,85281,33.4212886,-111.9246967,4.5,45,1,"{'NoiseLevel': ""'average'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Corkage': 'True'}","Mediterranean, Restaurants, Middle Eastern, Halal","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
,,,,,,,,,,,,,
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
,,,,,,,,,,,,,
