review_id,user_id,business_id,stars,useful,funny,cool,text,word_count,date,elite,average
x8iP_PBKL46hjrwPjZSAOQ,8LhJKarvCz7-Wgb2axwYfA,_5XClj4E5VCIsEscbrrPKg,4,0,0,0,"We had the entire second floor for a birthday celebration- all of the appetizers were amazing, all the food was excellent.....I don't know the names of everything we had but it was all good - I highly recommend this place...service was amazing, will definitely go back the next time I'm in Toronto",52,4/1/2017 21:46,TRUE,0.058571254
X92Zv0tB55i1z_iGQYNjMw,mCyRUchXP42WRYEgjbc5cw,_6KeQG5LVVLFvvXkoLZITQ,5,0,0,0,"Much like the other reviews, I was very happy with the work that Flor did. My daughter fell in love with a dress for prom that didn't quite fit right. So we took it to Flor. She made it fit perfectly and hemmed it. It was a difficult fabric (sequins), but she did an amazing job. The price was much less than I feared it would be. I highly recommend her!",71,4/14/2017 2:24,TRUE,0.126484313
x9T8CCDtTU3DIUPpVwBeKQ,jt2YLyu8BdscMI5EuVRR6Q,_2o8c8SqTaCvhHi7K1HqhA,5,3,2,2,"I've had an office in MonOrchid for over two years now and have found it to be the absolute best place we could possibly call HQ. It's an open floor plan, but there's privacy, thanks to stylish partitions and separated areas. Some of the tenants co-work, but collaboration doesn't feel forced, like it does in some other similar office spaces. You can rent single desks or full office spaces. Tenants over the years have included: a leather goods maker, a financial planner, a lawyer, developers, web designers, ad agencies, writers, architects, urban planners, and realtors. It's cool working late, when there's a dance class down in the gallery, or the energy of First Friday coursing through this iconic building. 

We throw food festivals in town, so we really only need space to open some laptops, store some decor, and have an address. Bonuses include: a badass conference room with full A/V compatibility, fast & reliable WiFi, and now a cafe called Be. that's going to expand into the building next door. They've got coffee, sandwiches, breakfast, and even a soft serve ice cream machine.

If you're looking for office space downtown, I definitely think you should check out MonOrchid!",199,7/14/2015 14:12,FALSE,0.074302363
x9zHfnazzdbkR3IvQIJ3vg,otvbeNui2kEfvQbvvThbuA,_auFMd9BPAMTgHVYILNyZg,5,0,0,0,I loved the energy in the shop. Super dope. Me and my friend got mini tattoos. With David.  He was very funny and he also made sure we were comfortable. And told us everything he used and what he was doing. And man he has such a gentle hand.  Most definitely would recommend.,53,6/13/2019 14:51,FALSE,0.084841548
XA5Cdb4eYl69rTR4169yJg,XFGqNlqKAaaNFxrpkyMN5g,_AHrtjA7zdGRa3LE4L04uA,5,0,0,0,"Just another one of the neighborhood churches that look like basilicas. In very Catholic Quebec, there are so many Catholic churches and other facilities you'll never get tired of visiting the beautiful architecture. This one is in Montreal, Quebec, Canada and is special to my family because my father was Confirmed there as a young man many decades ago. It was pretty neat to visit a place he had been to as a youngster. 

This beautiful chapel is in the old part of Montreal (Vieux Montreal) down by the waterfront and port facilities. It is also right next to the Bonsecours Marketplace of stores. This chapel has a museum inside and you can walk up to the top of the tower for a panoramic view of the area. Neat place, humble chapel, good for the soul. Visit it.",138,8/10/2019 17:25,FALSE,0.114114908
XA7gjLc6rH127aC9Qmkfdw,Z5Y5VlrxjgnboUPrGKwk_A,_F3GZtsm1DZMnHUxBlo5zA,1,6,1,0,"Took my in-laws there for dinner tonight, had the three salad combo to start. The waitress was very busy and we had to ask for everything twice. We ate our salad combo with our main course, and at the end of the meal we noticed a nasty black hair in the hummus. When the waitress came to pick up our plates, my wife politely told her about the hair. She told us she would remove it from the bill, but when she came back with the credit card machine, she told us her manager would not take it off the bill because we waited too long. I was a little shocked but paid anyways. On the way out, my wife went to see the manager to voice her disgust, and he listened for a moment, then told her to shut up and get out of his restaurant. The whole wait staff and management in this place really need to work on their manners and respect. Will never go back again!!!!.",170,3/30/2015 2:03,FALSE,0.052454902
xBeUePJtPtnauC4X2m2JFQ,3BGtMr2Qjus5eIOFZt9NDA,_adbswq_0E8MoJ9eoVf6vw,2,0,0,0,"This hotel has the weirdest, multiple switchback entrance. To add even more confusion, the entry was being remodeled so we had to take a long-walking detour to check in and out.

This whole hotel is very shabby and crumbling around the edges. Our room had a comfy bed. The eggs at breakfast were...powdered, and the coffee was terrible. Folgers? Ick.

Next time I return to Pittsburgh, I will stay closer to downtown and spend a little more.",77,3/2/2014 23:42,FALSE,0.054628652
XBzo6Jn-XSqJDNcJc4u7IQ,8M2PRTkrWAMO2m0vDWiKOA,_a_tio6zND31Wp5B3rn2uQ,4,11,2,1,"First off I'd like to say that Sedona has been a great experience for me. The staff is friendly. Andy who helped me sign my lease is very personable and friendly. This apartment complex is great because it's right next door to a very large park and still very secluded. Whenever I'd ask for a work order, it would be completed the next day! Ricardo the maintenance man is awesome!!!! He works very hard for the renters needs maintaining and fixing anything that needs up keep. The rent at Sedona is very reasonable and well worth it!!! I did have some loud neighbors on one side of the apartment that also smoked a lot of marijuana but unfortunately we can't pick our neighbors. The pool is sometimes dirty, but again thats because of people who don't know how to clean up after themselves. There are pros and cons wherever you decide to rent but overall I would recommend this apartment to anyone!!!! 
****The only downfall to this company is when I terminated my year lease I was stiffed with a large bill that was sent to my new address: carpet cleaning $85, general cleaning $90, light paint $35, spray counter tops $250. I understand the general cleaning of carpets is necessary but if I knew I would being charged a $90 cleaning fee I wouldn't have cleaned it as good as I did! The apartment was very clean when I left and took pictures to prove it!!!! I tried to dispute some of the claims and they didn't have any of it. Anyways, all I'm trying to say for future renters is when your lease is due you probably will have a fee of $250 and up for general cleaning, shampoo carpet, and touch up paint. I just wished I was given a heads up for these fees or an estimate at the time of signing my contract so I wouldn't be so surprised while opening my mail! My bill was just shy of $400!!!! Plus they didn't even do a walk through when my lease was up!!!!! I called them and asked and they said no walk though needed and to just drop off the keys at thefront desk. If they did a walk through in the beginning of the lease then why not do one at the end of the lease? I just thought that was really dumb. I just feel like I didn't deserved to pay that amount. That apartment was very clean when I left (except carpet) and that is why I'm writing a review to let future renters know that YOU may be facing the same charges that I am speaking of today. But don't get me wrong, Sedona was and is a great place to rent. I recommend you to check it out for yourself.",471,2/12/2014 4:40,FALSE,0.112513156
xCgF_q3w6iSiVJRyJO0TKg,pQLBbsAlMBeA7v0_13lwRg,_bOlJfNELoVIiYGonYnPWw,4,0,0,0,Paired up with GoGo House great sushi with fast service and good prices. All you can eat is 23$,19,2/9/2018 2:44,FALSE,0.072791741
XCxyFuL4is3SGLbiknFfeQ,AolnyiEB_UMlQtD_dp5E9g,_E2WYUikUfqq7JHvGYh9bQ,4,0,0,0,"I usually only come here for the recorder but I've never had an issue. Granted, I do not know how efficiently and orderly they handle public comments during commissioner meetings.",30,1/27/2015 0:54,FALSE,0.013286503
Xd66A7FeotR_2QXc62O0dA,QqYvIgRKosbNlYPp6Q7Gqg,_FALYkjieEE8IZGHslUcNA,4,1,0,0,"Coming back from a trip, nothing in the fridge, my partner and I went for an early diner around 6pm on a Saturday. The place was half full, not specially good looking. We ordered a green sweet hot curry (Gaeng Kleow Wann), and a BBQ beef salad (Yum Neua Yang), with regular rice. The food came quickly and was so good! The curry was excellent, quite spicy even though I asked for it mild. The salad was very spicy, but fresh, with good beef. So we'll come again to try other delicious thai food!",94,1/10/2016 1:40,FALSE,0.100183093
x-djIHBwEuqDsZneTi1A4g,7VMFyafuEHovZA93tKlOvA,_FALYkjieEE8IZGHslUcNA,4,0,0,0,"I took a party of 5 out to lunch here today.  In the past, dining here was a bit slow especially at lunch but they ditched their lunch specials, which has sped things up considerably. The menu is extensive and a little bit hard to follow but once you figure out what you want, you're good to go.  We ordered the dinner for 6 for $120 which amounted to 2 appetizers of spring rolls and stuffed chicken wings, 4 entrees consisting of green curry, ginger beef, cashew chicken, vegetables with tofu and pad thai. The entrees were book-ended with generous portions of coconut rice and a dessert of sticky rice with mango.  

My dining partners have diverse tastes but each one was very impressed with the quality of food, flavours and presentations.  Usually someone is unhappy with something but I can honestly say that not a single person left feeling hungry of dissatisfied with the meal.  We packaged up what we didn't devour and brought it back to the office for later consumption.  The favourites were the Pad Thai, the Green Curry and the Stuffed Chicken Wings.  

It does have some detractors, the dining room is small and not the most up to date but at least they have tried to put in a effort and use what they have to the best of their ability which is endearing. The servers English wasn't the best but at least she tried to socialize with us which was really good considering apart from a take out order, we were the only diners in for lunch. 

This isn't a place you go to for the decor or ambiance, its strictly about the food and if you are fan of Thai and are looking for tremendous value, I'd highly recommend it.  This place and Spicy Hut on Edmonton Trail are the go to's for  Thai for me in Calgary.",315,4/6/2011 22:14,FALSE,0.10687101
XdzvBFp3vbDJUURZ8bVkWg,0Ydewco0ajPhe8pfFa896Q,_BLsLFpxcwj7y35a-BuObA,4,0,0,0,"Great atmosphere  made our visit to Sapore very pleasant. We have always loved Zaffaranos, so we knew what to expect when we visited.",23,3/9/2016 15:53,FALSE,0.047554112
XeI8CDkfatgsyODDduTytQ,sb2J-l0kH9Ad2egOo8EeIQ,_D7rUvTYVivYBDeGL_gTVQ,1,0,0,0,This is the WORST DQ I have been to in my life.   Perhaps the worst fast food restaurant.  I came in at dinner time with 3 kids on a Tuesday night.  They had one person working.  It took her 25 minutes to get our food made.  (Chicken strips and a hotdog) I should have known I was in for a wait.  The place is a mess.   Imagine walking into a DQ post-apocalypse.  Seriously.  Avoid this place!,76,9/17/2019 23:56,FALSE,0.091560126
Xem0XsjgXaLWGLPHZw0QsA,TkiAQ4PgndV6UMciTXkxPw,_cQCpp4Q7XZ1cZGxly08OQ,5,1,2,1,"Lovely owners!  Boris did a wonderful job on restoring my father's wing tips - as an executive, those shoes were such a huge part of who my Dad was - I just haven't been able to part with them since he died.  I highly recommend Boris and his quality work.  You may find less expensive shoe repair in the area, but as always, you usually get what you pay for.  Thank you Boris!",73,3/14/2016 21:49,FALSE,0.10667397
xFccfMLmbQGh20XW9LLeOQ,twyMcrMafcCMd7f2y3iWyg,_AqONUa91mBuuxS4bgSRBA,4,0,0,0,"Recently here for first time. Breakfast. Food was really good. Hot and fresh tasting. Good, solid bread for the toast. Eggs cooked perfectly. Good corned beef hash. 

Even better -- the prices are really good compared to competing breakfast places. 

Even better better -- staff is friendly, knowledgeable, attentive and efficient. 

I'll be coming back here again. Hopefully soon!",59,7/1/2019 9:07,FALSE,0.084773255
Xg0diUZRqzyzDcVKONbmTw,aSklCRVN8OIt-u0Ya8AjYg,_7YEFpw3p2yoThs4r-cqDQ,5,1,0,0,"Brittany gave me a beautiful color and really unique cut. I'm in love with it! I knew I was in good hands right off the bat, with her inquiries on what I like and what troubles me with my hair. Not many stylists ask me questions anymore, and it definitely made a difference. I showed her some pictures of some extreme lob cuts and the color I was after, and she did perfect in matching it. Super excited to show it off! Highly recommend!",84,4/28/2017 1:54,FALSE,0.083915946
XgaCddjqcLNiD1qRxD4tiw,HTBpo8dIr6JDP62fZ0xkJQ,_cySQtzW1NAQLciwjsnXrg,4,4,0,1,"Roman Fountain is our go-to when we're looking for classic neighborhood pizza. Prices are good, crust is tasty, overall good quality pizza. Like their salads and extras too. Love that it's family run and I've always had friendly customer service/delivery.",40,1/30/2014 18:13,TRUE,0.129255235
xgee-V4JE9B15Kn97AKGnw,3vGiPNH4yCAj88-kfdvbjw,__iqJ91sPngnwEa3nIQP8Q,3,2,0,0,"Dropped in for a quick dinner here after being in the area and were quickly seated at the bar. Seeing the positive reviews and the full restaurant within 30 minutes of their opening, I had very high hopes for Bocado.

We ordered two glasses of Portuguese wine, the cod fritters, the chicken combo plate and the half chicken. 

It was fun sitting at the bar and watching the chefs do their thing and prepare our plates so that's definitely a pro. Within 10-15 minutes we had our cod fritters and they were pretty underwhelming to be honest. It almost tasted like deep fried mashed potatoes with a tiny touch of fish but nothing really special. Our mains followed quickly after and we were pretty disappointed by the anorexic chicken on our plates. Bocado has somehow managed to find the skinniest birds I've ever seen and their flavor wasn't even that great. The mains were pretty  normal - nothing amazing and nothing horrible (although honorable mention goes out to the delicious side salad and the hot sauce provided). 

Added to this, the hefty price tag of $85 before tax/tip was pretty disappointing given that the food wasn't all that great (we pretty much filled up on salad and fries). Won't be back and don't really recommend - tons of better Portuguese places in the city despite the friendly service!",228,4/8/2018 3:26,TRUE,0.096183846
xglMT9lDsNK3JyVpmE6B1Q,tY4e_VZHvmQg-Sb4f3eU3w,_cySQtzW1NAQLciwjsnXrg,5,0,0,0,"We just moved to Lakewood in October and received a coupon for a free pie. Since it was a snowy Saturday night we decided to give in and eat some comfort food. My husband stopped in to order the pizzas. He said the place is very nice, family owned, all fresh ingredients. We ordered two pies and they were delicious. I am from New Jersey/New York and we have the best pizza there. This pizza did not disappoint. I was very satisfied with the quality and the taste. Prices were more than I usually pay, but maybe by 3 dollars per pie. Will definitely order from here again.",108,12/10/2016 22:14,FALSE,0.089480466
xGo0FSx_8aQWco6W0Xrpow,NxsXhyK8O0wUcD5jtyC4YA,_4vjkw-LjpqQyxU4rHtwBA,5,0,0,0,"What a beautiful place ! I love all of the trails (running & biking) and love the dairy barn. Such a cute ""park"" I go there all the time.",29,11/4/2015 15:01,FALSE,0.098458075
xgqmZ9amfZawflTc27Kekw,xDl9ZF3SckkZde_48W6WeA,_5WK3TKSn5mgNa__HstCXg,4,2,0,4,"I had a small mishap/miscommunication...or something with my first visit here...and first time getting S & S powder.  It's not worth mentioning what happened, so I won't.  I called in a few days later with my concerns and spoke with Amy.  She scheduled for me to come in and she would fix the problem.  Ok, first off...these days that seems to NEVER HAPPEN.  

I came in the next day and met with Amy.  She is a very kind person and was open and eager to help with what was wrong.  She listened very well and worked with me to get exactly what I wanted.  She was so easy to talk to, patient, and caring.  My nails turned out absolutely fabulous.  I'm really thrilled with the final look.

I appreciate her efforts in making her business stand out from the others.  The shop is steady with what seemed like regulars and that says a lot.  Wonderful customer service.  I would recommend this place to anyone and will definitely be sending some people her way!",173,7/11/2017 17:30,TRUE,0.077222603
xGuomO6MykyqqJzjZbu1Sg,_2IqHkgDik8MX1Gdi0ladQ,_2eom7YRiBK1ba2MFJGjvA,5,1,0,0,"We used Frank Thompson and his team twice in the past month and could not be more pleased with their work. First they loaded everything into the Unit we had rented, and the night before I was so afraid they wouldn't be able to fit it all into that ""tiny"" container! These guys are great at the Tetris skill of using every available space, and protecting art, TVs, and furniture with lots of blankets and packing tape and material. 

Communication was easy and they asked if they weren't sure where to put something when unpacking. Thompson's team made moving in 110 degrees as good as it could be!",108,7/5/2018 4:21,FALSE,0.103835879
Xgz743ID_Zn4LwWC6Jb-Fw,kLD35M3n-hX2aC1kQoFYlA,_CF9vpN1F9KcAkXbOIkL8w,4,2,0,0,I have been going here for well over 20 years. They have the best teriyaki chicken around. It is very healthy and it tastes wonderful. They grill the chicken so it has a nice char on it before they put the sauce on. I also really enjoy the sukiyaki bowl. The place is a little old now but it's still really good and very consistent. When I have a craving for teriyaki chicken this is the place I must go to,81,2/20/2015 18:55,FALSE,0.125156107
xHsBd-nuMoSmdy5HL3a10g,xw5HBLoCYz-X9oQiWajPwQ,_Djog73wLd483X9101Z6Ng,5,0,0,0,Did my job in an efficient and professional manner.  Will was on time and was able to come up with an easy solution to a problem he encountered during the process of installing a 240 volt line for my electric car charger.,42,11/16/2017 2:15,FALSE,0.051510662
xhxCqtfewoh275Ecccj7YA,sMYBBpTUfqYk5qkw5qKjpg,_CLiet3PTLzNFhsGNrBRtw,5,1,0,0,Very nice place for a guy to get a haircut.  They offer you a cold draft beer.  Mya did a great job cutting my hair.  They also give you a hot towel on your face and a little neck and shoulder massage.  Highly recommend them!,45,9/4/2019 18:29,FALSE,0.105509649
XI0LI-6IDH4KSGl1d6VRhA,WrKFCu38pHBKmiLnH5yRKw,_7UhkVW3uWM0T5BQ1Rkbhg,1,3,1,1,"MARGERET was my stylist today she was very disappointed or pissed off that I had long hair, she dunk my hair in water and squeezed like we do with clothes. Went home dripping water all over from my hair after spending 26 dollars on haircut and conditioning treatment. This is the worst haircut experience I ever had. I have been to many hair cuts with even longer hair but they all used to spray the tips only but this was ridiculous. I felt as if it is a  curse to have long hair from her attitude. Been doing hair with great clips for two years but I swear I will never go back to any great clips again. She didn't greet me or treat me well throughout the process. She really treated me less. I still don't understand if its my hair or color or anything else that pissed her off that much. Not to mention she was treating customer before and after me pretty well, I don't know why I got treated poorly and had to experience such a discrimination. It ruined my day and I really really felt bad. Good bye great clips.",195,12/6/2017 23:09,FALSE,0.123726551
xI8uKnBT7g9uO6XaGywovg,eITkQlKYsYqOBASP-QS0iQ,_7UhkVW3uWM0T5BQ1Rkbhg,3,0,0,0,Did get a call from a manager  who apologized for the poor service and assured me that she would discuss it with the stylist. Offered me a gift card as well. Not sure if I will go back but the effort was appreciated.,43,9/6/2014 1:52,FALSE,0.058781598
xiC37U9szV4EszodLtcQdA,jn5mjTce7_zDYNiGL5ojTA,_BLsLFpxcwj7y35a-BuObA,4,8,0,0,"Good quality food, if not a little expensive.  The brick oven pizza is amazing.  I've been to this restaurant several times and it gets loud if it's full and busy, otherwise it's usually quiet enough to easily have a conversation.  The wine list is ok, yet nothing specatucular.",48,9/6/2017 14:25,FALSE,0.074061761
xIJv-Q_pz3fVHmo1u8ZiTQ,hztJOGEOPDpgCbh7tzCtnA,_4vjkw-LjpqQyxU4rHtwBA,5,0,0,1,"The Anne Springs Close Greenway is a nonprofit organization that supports getting close to nature. Visitors receive so much for the minimal annual member fees. I am more than happy to support the Greenway by being a member, friend and volunteer. In the past year, the vertical improvements are obvious and continue to pop up. Both my horse & I are fans of this gem!",65,4/29/2016 0:27,FALSE,0.051353501
xJALlz19M5lbjixeF1dtig,g9MYC0QTNPPmbIdrtdan9A,_3rJXHNQsnMnG-M8MHRkhg,5,0,0,1,"Wow this place is amazing! Decided to walk in while walking on Danforth just because it had a cool vibe to it and wow, we grabbed a couple of beers and had the cauliflower and Brussel sprouts and also the pepperoni pizza. All were AMAZING and I honestly think it was one of the best pepperoni pizzas I ever had. 

Was shocked there was no yelp page for it yet but I loved it so much I needed to make one to post this 5* review..!",86,5/30/2018 23:49,FALSE,1
xjJ0y5D_sicbOlAbl8t01w,jyyEQbhuemW2SxSvyitcqA,_eAFKYKnCJwn33lEBakmnw,4,0,0,0,The atmosphere was great and the food was excellent.  My server Jack helped me pick out the balsamic chicken and it was delicious.  The $4 corona is a good idea and will definitely come back for that deal.,38,7/4/2015 21:28,FALSE,0.067922266
XK0PEbNSMhOybCRKZEZtfw,DeMB9AsAoUMskzRStGnZmg,_AHrtjA7zdGRa3LE4L04uA,5,1,0,1,"This was my first stop on my first full day in Montreal. After a rough evening the day before, I had dialed my expectations back - however, the friendly greeting by two church employees (volunteers?) and the absolute beauty of the chapel itself put me back on track. 

I got the audio guide, and for only $5 I really recommend it. The guide will provide general background information on the chapel itself, its history, and many of the decorative touches that adorn the interior. Do you know why those hearts are hung on the wall near the altar? Why models of ships are hung throughout the nave? How the interior painting was thought to be lost? You will if you get that guide. It was also a welcome excuse to sit, out of the heat of the day, listen, and learn. 

I'm guessing that most tourists begin and end their church visits at the Notre Dame Basilica up the road - don't be that tourist. Head the few blocks north and enjoy.",172,5/27/2015 22:48,TRUE,0.076273162
XkoKuHOb3W1v3wuJ6YwIeg,EsOu51dW3UTDJTApBxwz2g,_efpU4QiElNmmVCFCf76Mg,4,0,0,0,"Tried the Jamaican hand pies - delish!  More on the spicy side but the crust is nice and flaky.  Also, tried some sweets - White Chocolate Strawberry and the Banana Cream Toffee.  Both are beautiful desserts.

Also tasted their Steak and Mushroom Pie - full of pieces of steak and mushroom adds a another layer of deep flavor.  Their Chicken Pot Pie is nicely flavoured with pieces of chicken, peas, carrots and pearl onions.  I think it was tarragon.  All pies came with a buttery, flaky crust.",87,4/3/2019 1:38,FALSE,0.101518188
XLnxnn7iEhD5VpMuFIFW1w,fhyfOU6vW3OqRhBRyGHDTA,_5XClj4E5VCIsEscbrrPKg,3,2,0,0,"Tasty bar snacks and decent cocktails but I have to make a comment in regards to manic service. Perhaps this is more a comment on Toronto-wide levels of customer service, but as LoPan is my most recent experience it serves as a symbolic microcosm of said overzealous practices.

So, I say it here: give customers time to drink and to talk! Stop worrying and fussing about plates left empty. It is okay for customers to wait. We want to wait! We want to drink and chat and snack and wipe the remnants from said ""empty"" plates with delight before they are swiftly moved away. Waiters, you are great, you're kind, you're perfunctory, you're handsome, you are ridiculously well-versed in wine et al....... but please take a chill pill and do a little less of a ""good job"" so that I can slow down, relax, and enjoy my night. Go to Paris or go to Berlin for lunch and you will see, good food doesn't require insanely breakneck service. Let's find a happy medium.",173,4/23/2017 0:31,FALSE,0.064440829
XLUP6oceuT49SlFoTc5EoA,Ih5DfdXa4JUHenaMm4syjg,_bOlJfNELoVIiYGonYnPWw,3,0,0,0,"Being it's new I feel it is still going through and working out what works and doesn't work. With that said the food is actually pretty close to most of the typical fried roll fair that most all you can eat places have in town. I do like that it's close to my house and I don't have to go across town. The only thing I think they need to work on is the nigiri 
doesn't seem fresh as it should. The wait staff is attentive and polite. 

I will give it a higher star if they one can get better quality fresh nigiri rolls until then I am sticking to the cooked rolls and they need to serve beer and sake. I hope it stays around though, it has a ton of potential.",134,3/6/2015 20:11,FALSE,0.069562555
xlyrLvm3MMfWLpY8xlC6NA,VbB0_jzI_DrnPY4DuROVkQ,_efpU4QiElNmmVCFCf76Mg,3,2,1,0,"Going in, noticed the artistic flair of Pie Junkie's interior that matches the outside look in this growing district of Kensington, but the big question remained, 'how good are their pies?'

After chatting briefly with the store manager about pies in Calgary and elsewhere, I chose the raspberry/blueberry combo for take-out. Once home with my favorite coffee, heated up a piece, added some quality French vanilla ice-cream, and presto, good afternoon treats!

At first blush, the berries tasted fairly fresh and vibrant, and the flaky crust spoke of butter, and a certain baking finesse that sets good pies apart from poor to bad.

The downsides?
Underlying flavour.
After eating a second piece on the following day, it became apparent that the flavour is somehow dampened, and not nearly as good as they could be. Why does it seem so hard to make a truly outstanding fruit pie commercially? I don't know, but, as is exemplified at Simple Simon Pies, the tongue knows stuff that the bakers may miss or try to conceal. Trust it more. 

Price! 
Striking the balance between the three core elements - quality, quantity, price - for any product or service is dicey, but these pies are far too small for the price charged! 

On both of the above counts, in another city, many times we enjoyed delicious multi-berry pies that were twice the size and weight for almost half the price ($14): among these 3 factors, they had attained the balance wonderfully well, and their pies literally flew off the shelves. Often by mid-morning at both sites in the city, their daily run was sold out!
But at Pie Junkie? 
Ah, but $26 for a small pie both in diameter and filling just doesn't cut it! Nor do the flavours compete favorably with the other place. 
In my opinion, even in this trendy district with the high cost of rent, these little pies are still only worth $15 tops. Even at $18 they'd be stretching it, but $26? Little wonder I sensed a hiccup from the manager after we talked about the pies at the other place...

If these pies were twice the size and depth and pounded your taste buds with flavour and texture, I'd consider returning. But as it is, likely not. Too bad.",380,4/24/2018 23:23,TRUE,0.155777248
XLZWUw0reQgdc1q2yaB27Q,cZQA31TTCoEgwLHryob8Kg,_2D94Xl3yvokJV-9VUZw4g,5,0,0,0,"Mom and I are very happy with our mint julep Mani & Pedicures! Kim and Tammy are wonderful. Great prices, very friendly. We look forward to coming back",28,4/28/2016 21:02,FALSE,0.076878922
xM-6ZjF8ulZeKkV1sype1g,4T1vuq9rW6SQZldY7hRzGw,_4vjkw-LjpqQyxU4rHtwBA,4,2,3,0,"This place needs to pave it's entry way. You have a lot of people with money moving into Fort Mill area who actually have nice cars. Complete negligence by the owners, if only they knew how many people were avoiding this venue purely based on their entry way.",48,8/29/2015 16:15,FALSE,0.043463255
xM9axY2wCAC9-fuQxJ10MQ,i9smOuk8L9m0y9-CMsFgMw,_CF9vpN1F9KcAkXbOIkL8w,1,1,1,0,"Decided to give Tokyo Express another try after being recommend by a coworker. Called in the order for pickup and the lady on the phone was being extremely rude. I would place my order and asked her for ""white meat only"". She said very rudely "" Yeah, yeah I know"". She continued taking the order with a bad attitude. In that moment I told her to cancel because I wasn't going to deal with rude staff. This is another reason not to go to a Tokyo Express which was once a great establishment but continues to disappoint.",97,3/15/2017 20:33,FALSE,0.048422433
XmHAMvXlyfEpqJDx43FE4w,ue5U0KnVXCBa3Q1JNpUV6w,_c3udwzmFijX6Wj6HO4Neg,5,0,0,0,"I like this place because everything is new and people are nice, plus when I went in they had someone giving out free massages!",24,11/12/2017 22:29,FALSE,1
Xn5fygsfyyo7_t-wBSqISA,zYpN8WHYS8DNfTI5hQyCDQ,_cqA98IQ9oiLxdP1FYW9UA,5,3,0,1,"Our experience with Richard and Ernesto was great.  They took out granite backsplash and installed tile instead.  Richard was easy to get ahold of, involved and reliable.  The work was done very well and my opinions and questions taken seriously.  Richard was the only contractor I called who understood what we needed done.  Highly recommended.",55,2/3/2016 1:38,FALSE,0.157375291
XnHjezw0Pf-KFF0Gu53Ipg,LCxis03lxVfAe8CX3ft2nQ,_faNGF9a6X9Us1k-9XFsfQ,5,0,1,0,"Ok, there may be high school kids serving you Ice Cream, but I'm not sure they ""run"" the place.  This ice cream is to die for, fav flavor is black rasberry.  The old fashioned method used to make the ice cream is a secret I'd love to have.  There simply isn't any better tasting hard serve ice cream out there.  I don't even feel miserable after having half a gallon of this stuff.  It's not filled with crap like Dairy Queen or Baskin Robbins.  If you are in the area, you must try this place.  They also sell apples and peaches, along with berries.  I spent over $70 here with my GF over two weeks, for ourselves and family.  Awesome!",120,7/12/2013 22:52,FALSE,0.136948652
xnv02VtLlbSmrYi7cgBHJQ,wuNqI3-HWB6s7m_i1PmAgw,_cQCpp4Q7XZ1cZGxly08OQ,1,6,0,2,"Boris butchered my shoes and DID NOT repair them!

If you could not repair the shoes, then you should have just told me. 

Boris butchered my shoes in an attempt to ""repair"" them. He charged me $20.00 ahead of time for it too. When I refused to pay ""up-front"" he said that he had to charge before he did the work because people would not pay him when they came to get their shoes.

Well no wonder!!! with the work you do. You are a scam artist! I am disappointed, and I want my money back. You hacked my shoes up for no reason whatsoever. 

I am very dissatisfied; this is a very incompetent job. I will never use this shoe repair place in Scottsdale again! 

What is wrong with you!



*It's my own fault though! I did see the negative reviews but choose to ignore them hoping it was not true. I really needed my shoes repaired and did not want to travel far. Really big mistake!!!

DON'T IGNORE THE NEGATIVE REVIEWS. SADLY, THEY'RE ALL CORRECT!

I'll post pics soon.",181,4/30/2014 19:23,FALSE,0.110437045
xO1Ise81OTc4y6Xa0wxqQA,5wRCMyU9dEdkja_mO0qfeQ,_2sW-m_rQgBhBlVRYQRIzw,4,0,0,0,"Some things are the same no matter where you go.   The Courtyard by Marriott is one of them.   Yes, the Courtyard hotels are all cookie cutter copies of one another.   From the Northeast to the South and even out West, the Courtyards are the same. 

This one seems to be fairly new and everything seems to be in good working order.   Currently they are remodeling the top two floors, but they only work during short hours during the day.   Two major bonuses for this Courtyard are free Wi-Fi and and even a free use of the PC they have in the lobby with printer!   How cool is that?   

Like most Courtyards, this location offered a breakfast buffet.   It was convenient but nothing to write home (or write to YELP) about.   If you just want to grab something and go, that's a fine way to have breakfast.   At least the food was fresh and the dining room was clean.

They can be a little on the pricey side, but at least you know what you are getting when you stay there.   If I have to return to Phoenix / Scottsdale again, I'd consider going back there.",195,7/4/2006 6:10,FALSE,1
XoNI-UPtzQHgsSRPUl1gSg,KJ04OOHgrLePxoR_jt8Ntg,_21yVx-fAKiXl0st1PBpJQ,4,0,0,0,I went to the Phx location on 32nd st for my daughter (2yrs old) to get her tonsils out. Dr Taffet is amazing. Staff is friendly and withit. Nearly no waiting. Dr listens and is experienced. Pt rooms could be a bit more cleaned up but overall amazing experience.,49,2/10/2016 22:24,FALSE,0.047662191
