business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
v2gPWZrBYvD6m78fu4mnCA,Krista's Cantina,2650 California Ave,Pittsburgh,PA,15212,40.4670683,-80.034429,4.5,20,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'""}","Pool Halls, Chicken Wings, Restaurants, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '18:0-2:0', 'Wednesday': '18:0-2:0', 'Thursday': '18:0-2:0', 'Friday': '18:0-2:0', 'Saturday': '18:0-2:0', 'Sunday': '12:15-12:45'}"
v43qggsvaezDlZSC_IGJIg,Frank's Pizza & Chicken,1442 Lowrie St,Pittsburgh,PA,15212,40.4612893,-79.9851841,2.5,28,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'HappyHour': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}","Pizza, Italian, Chicken Wings, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
V9cuDVUS1NCSfPmmabUkvw,Pittsburgh Fish & Chicken,1312 Benton Ave,Pittsburgh,PA,15212,40.484478,-80.036452,3.5,16,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'NoiseLevel': ""'quiet'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'True'}","Fish & Chips, Restaurants, Seafood, Chicken Wings","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}"
VAi90YmGh93IjkdE9v87DQ,Walmart,877 Freeport Rd,Pittsburgh,PA,15238,40.48798137,-79.8891996081,2,26,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False'}","Mobile Phones, Food, Shopping, Drugstores, Grocery, Discount Store, Department Stores, Fashion, Electronics","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}"
vblct6rMen0wyOqGEy-pNQ,Jersey Mike's Subs,7390 Mcknight Rd,Pittsburgh,PA,15237,40.5396997,-80.0117312,3,37,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Restaurants, Fast Food, Delis, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
VC2TurJlC6DokYu_lHOVSg,Blue Moon,5115 Butler St,Pittsburgh,PA,15201,40.4788739,-79.9557081,4,35,1,"{'BikeParking': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True'}","Gay Bars, Nightlife, Bars","{'Monday': '16:0-1:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-1:0'}"
vfH_-o6_Gn0WE7z4fGBJ_A,Couch Brewery,1351 Washington Blvd,Pittsburgh,PA,15206,40.4694694,-79.9090159,4.5,39,1,"{'Smoking': ""u'outdoor'"", 'NoiseLevel': ""u'loud'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'Alcohol': ""u'full_bar'""}","Pubs, Beer Bar, Bars, Food, Breweries, Nightlife","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-17:0'}"
VG2Tu9i-ZOwTVlUktTGE9w,ALDI,3089 Sussex Ave,Pittsburgh,PA,15226,40.3838048,-80.0141035,3.5,13,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False'}","Grocery, Food","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}"
vgGijxITEbgF44fkG-lGJw,City Brew Tours Pittsburgh,112 Washington Pl,Pittsburgh,PA,15213,40.4394236,-79.9921601,5,33,1,"{'Caters': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Team Building Activities, Event Planning & Services, Food, Tours, Beer Tours, Hotels & Travel, Bar Crawl, Breweries, Nightlife","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
vGQxPGvI4QLtupSAxO8c7Q,Bantha Tea Bar,5002 Penn Ave,Pittsburgh,PA,15224,40.464887,-79.943944,4.5,35,1,"{'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Food, Tea Rooms","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
vg-r3melXfuPnjMjDp3VOw,Carol's Confections & Souvenirs,225 W Station Square Dr,Pittsburgh,PA,15219,40.434009,-80.005785,3.5,11,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'Caters': 'False', 'BikeParking': 'True'}","Ice Cream & Frozen Yogurt, Food, Desserts, Shopping, Specialty Food, Candy Stores, Souvenir Shops","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-17:0'}"
vIKhXVBZZc0IwiHNBXK7Mg,The Pennsylvanian Apartments,1100 Liberty Ave,Pittsburgh,PA,15222,40.444228,-79.9922328,2.5,16,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False'}","Apartments, Home Services, Real Estate Services, Real Estate","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
vMH7j7Hl36b0gmdFWyZXpQ,Eat'n Park,11746 Frankstown Rd,Pittsburgh,PA,15235,40.4675589448,-79.8252390686,3,16,1,"{'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Diners, Breakfast & Brunch, Buffets, Restaurants, American (New), American (Traditional)","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-23:0'}"
VmXRkH__w29cSYtlyGDQjQ,Kayak Pittsburgh,1 Federal St,Pittsburgh,PA,15222,40.446707,-80.003895,4.5,41,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Rafting/Kayaking, Bike Rentals, Active Life","{'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
VnEtppDruoeQe7jOJdrbVw,PennDOT Photo & Exam Center,708 Smithfield St,Pittsburgh,PA,15222,40.4430133,-79.9962688,3.5,25,1,None,"Public Services & Government, Departments of Motor Vehicles","{'Monday': '8:30-16:0', 'Tuesday': '8:30-16:0', 'Wednesday': '8:30-16:0', 'Thursday': '8:30-16:0', 'Friday': '8:30-16:0'}"
VNOosvcE6HN_dqSTqRicXQ,JT's Restaurant,4143 Brownsville Rd,Pittsburgh,PA,15227,40.3651869,-79.9824694,4,33,1,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False'}","Restaurants, Diners","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '6:0-16:0', 'Sunday': '6:0-15:0'}"
VNyrLWOqd8o6RdKs0I6Fwg,Handel's Homemade Ice Cream & Yogurt,9020 St Simon Way,Pittsburgh,PA,15237,40.5690151082,-80.0250333721,4.5,34,1,"{'BikeParking': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","Ice Cream & Frozen Yogurt, Food, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
VObfskmUmh8vdpx60lruOw,Starbucks,1500 Washington Road,Pittsburgh,PA,15228,40.356673,-80.052068,3,14,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:30', 'Saturday': '6:0-21:30', 'Sunday': '6:0-19:30'}"
VPaEJyi2hZJ6Bc2nBlhqEw,Food Shoppe,5878 Northumberland St,Pittsburgh,PA,15217,40.4415476,-79.9206368,4.5,17,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Restaurants, Food, Grocery, Sandwiches, Delis","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-14:0'}"
VqPEQ7vi8jtW5e7Ub10KXQ,Picklesburgh,Rachel Carson Bridge,Pittsburgh,PA,15222,40.445164,-80.003175,4,18,1,{'GoodForKids': 'True'},"Arts & Entertainment, Specialty Food, Fruits & Veggies, Festivals, Food",None
vrPFSsfQbtKA0BNh4fd10Q,Days Inn by Wyndham Pittsburgh,1150 Banksville Road,Pittsburgh,PA,15216,40.4192308,-80.0303476,2,32,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
vSXum5CZEgnouVyPo5BTWA,Pizza 412,2080 Saw Mill Run Blvd,Pittsburgh,PA,15210,40.3922377,-79.997446,2,34,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'""}","Gluten-Free, Restaurants, Salad, Sandwiches, Burgers, Pizza","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
VT8vUd-2s5IdvSNwhNHkpg,California Coffee Bar,3619 California Ave,Pittsburgh,PA,15212,40.4807205,-80.0415143,4.5,49,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'False', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '1'}","Food, Restaurants, Coffee & Tea, Sandwiches, Breakfast & Brunch, Juice Bars & Smoothies","{'Monday': '5:45-15:0', 'Tuesday': '5:45-15:0', 'Wednesday': '5:45-15:0', 'Thursday': '5:45-15:0', 'Friday': '5:45-15:0', 'Saturday': '7:0-15:0', 'Sunday': '8:0-15:0'}"
VUz0N7gX7EcS_CfxNyawQQ,U-Pack Moving,"770 Beechnut, Chartiers Ind Park",Pittsburgh,PA,15205,40.451916,-80.087311,3,11,1,{'BusinessAcceptsCreditCards': 'True'},"Movers, Home Services","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '9:0-16:0'}"
VVbp-2Bs5_MGrjboTwpSRA,Venice Pizzeria,4144 Saw Mill Run Blvd,Pittsburgh,PA,15227,40.366106,-79.9848855,3.5,24,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'no'""}","Restaurants, Pizza","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
VveJgvCshJios_o-zwKJIw,Taco Bell,705 Allegheny Avenue,Pittsburgh,PA,15233,40.449197,-80.02024,1.5,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Fast Food, Tex-Mex, Restaurants, Mexican, Tacos","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
VVTrM-J-3qSQv0mGJF5fbQ,The Backdraft Bar & Grille,3049 Churchview Ave,Pittsburgh,PA,15227,40.3860991,-79.9675787,3.5,18,0,"{'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True'}","Restaurants, Dance Clubs, Nightlife, American (Traditional), Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
VXKIx4WUGw3jNad0BOcFYQ,DeMore's Pizzeria,1256 Evergreen Ave,Pittsburgh,PA,15209,40.4949342,-79.9758404,3.5,41,1,"{'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'False', 'HasTV': 'True', 'BikeParking': 'False'}","Restaurants, Pizza, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-16:0'}"
